Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-handcrafted-fringe-earrings-turquoise-color,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_c948b311-f56d-4c36-89fe-295c2b6c610e.jpg?v=1638086265,3,,,,,,,,,,,,,,,,,,,,,,
vintage-handcrafted-fringe-earrings-turquoise-color,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e7e22f56-eb65-4363-adce-a0265b4027fa.jpg?v=1638086266,4,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,"Handmade Mala Bracelet Triple Protection Black Obsidian, Hematite & Tiger’s Eye","<meta charset=""UTF-8"">
<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-secondary"">Hematite is well-known for its protective and grounding power.It will keep you emotionally and spiritually safe. Hematite dispels negativity and “purifies” the emotional stress in the body.</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-secondary"">Black Obsidian: also know as the “Black Volcanic Stone”, or “Black Onyx”, have Strong Curative Properties.It is also famous for its protective power that protects anyone from negative influence while cleansing their body of negative energy.</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-secondary"">Tiger’s Eye Bracelet:Tiger’s Eye protects us from other people bad intention that may harm us Wearing Tiger’s Eye makes us invisible against other people influences or judgment Tiger’s Eye is also popular to bring luck and prosperity</span></li>
</ul>",JazzyJewelbyAmina,,,"black obsidian, hematite, Mala bead bracelet, Mala bracelet, Mala jewelry, Mala stretch bracelet, mens Mala bracelet, tigereye, yoga jewelry",true,Title,Default Title,,,,,,113.3980925,shopify,deny,manual,19.99,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_9f8bc32e-2bf5-49df-a2fa-f82781096338.jpg?v=1638216562,1,,false,,,,,,,,,,,,,,,,,oz,,9.99,active
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7668a03f-efaa-4ae0-bcb6-ab67de22f79e.jpg?v=1638217010,2,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_bf98a814-f6c9-46dc-8980-056585a4771e.jpg?v=1638217013,3,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d26c5902-5fbc-4069-8912-783ba2b45b17.jpg?v=1638217017,4,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a89b7c8b-f91e-4e56-b644-8b77779f9961.jpg?v=1638217020,5,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e0a6218d-7f99-4e26-b0df-41e9ecd7700f.jpg?v=1638217040,6,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-bracelet-triple-protection-black-obsidian-hematite-tiger-s-eye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_74a2e310-93c1-4697-b6cd-f71d4f29a6d9.jpg?v=1638217097,7,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-pi-disc-pendant-14k-solid-gold-bale,VINTAGE Jadeite Green Jade Pi Disc Pendant - 14k Solid Gold Bale,"<p>VINTAGE Jadeite Green Jade Pi Disc pendant 14k solid gold bale. <br><br></p>
<p><br>Beautiful 14k solid yellow gold Jade pendant never used or worn, vintage- owned.<br>The pendant is marked 14k and authentic solid gold and grade A Jade</p>
<p>Most of our jade pieces were purchased from the Middle East Souk gold market, originated from Burma, unless noted otherwise.</p>
<p>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"jade pendant, jade pi disc pendant",true,Title,Default Title,,,,,,113.3980925,shopify,deny,manual,125.00,200.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d4598bd1-5a91-430d-8de4-813d48cf769c.jpg?v=1638295928,1,,false,,,,,,,,,,,,,,,,,oz,,59.50,active
vintage-jadeite-green-jade-pi-disc-pendant-14k-solid-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_5aff3698-8353-4524-a407-b7ad01463974.jpg?v=1638295929,2,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-pi-disc-pendant-14k-solid-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_ab00663c-aa69-448b-8202-c1cc25578887.jpg?v=1638295932,3,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-pi-disc-pendant-14k-solid-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_783503e6-f63a-4b44-b053-70bed937ea4e.png?v=1638295941,4,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-pi-disc-pendant-14k-solid-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e7a04687-c641-491a-a01a-69e74d05f6b4.jpg?v=1638295942,5,,,,,,,,,,,,,,,,,,,,,,
buddha-jadeite-green-jade-pendant-925-sterling-silver-bale,Buddha Jadeite Green Jade Pendant 925 Sterling Silver Bale,"<p>NATURAL GREEN JADE CHINESE FENG SHUI HAPPY BUDDHA Pendant 925 Silver 26mm x 25mm</p>
<p>This is an EXCELLENT PIECE OF HIGH QUALITY NATURAL GREEN JADE CARVED CHINESE HAPPY BUDDHA PENDANT!!! Additionally, this jade pendant is excellent translucency when held it under a light source. A 925 Sterling Silver Bail Bale is attached for your necklace.</p>
<p>100% Natural Jade<br>Size: 26mm (high) x 25mm (wide) x 7mm (thick)<br>Condition: Brand New</p>
<p><br>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"Asian jade, Asian jewelry, Buddha green jade, Buddha jade, Buddha jade pendant, Buddha pendant, Jade, jade Buddha, jade jewelry, jade pendant, vintage Asian, vintage Asian jade, vintage Asian jewelry, vintage jade",true,Title,Default Title,,,,,,0.0,shopify,deny,manual,73.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_85b44784-1877-4571-99a5-f6a91b2238b9.jpg?v=1639071605,1,,false,,,,,,,,,,,,,,,,,oz,,,active
buddha-jadeite-green-jade-pendant-925-sterling-silver-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_61f34d9b-c76f-4b7d-8f04-04e8681155d4.jpg?v=1639071607,2,,,,,,,,,,,,,,,,,,,,,,
buddha-jadeite-green-jade-pendant-925-sterling-silver-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_98a0bb4b-da94-4941-a63d-e80b9cad26b4.jpg?v=1639071608,3,,,,,,,,,,,,,,,,,,,,,,
buddha-jadeite-green-jade-pendant-925-sterling-silver-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a881c1d8-1a25-4c7a-bd3b-0a30261e9285.jpg?v=1639071609,4,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,Jadeite Raspberry Jade Statement Ring - 925 Solid Sterling Silver Band,"<p><br>gorgeous vintage owned brand new never worn solitaire raspberry jade ring w/ solid sterling silver band. <br>Beautiful condition, never been worn. All of our pieces were purchased brand new in the U.A.E. <br>All stones are in excellent condition. A wonderful statement Ring.</p>
<meta charset=""UTF-8"">
<p><strong><span property=""description""><span>Ring Height (mm):  24 mm<br><br>Ring Weight (grams):  9.5 g<br></span></span></strong></p>",JazzyJewelbyAmina,,,jade ring,false,Title,Default Title,,,,,,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1cfd20b7-515a-434f-bfb9-fc7bd5c75bfd.jpg?v=1639096511,1,,false,,,,,,,,,,,,,,,,,lb,,37.50,archived
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_264098ce-fefb-4065-ae3d-8a7118f70b43.jpg?v=1639096514,2,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_8321dacb-0efc-4200-9126-56a6393c328b.jpg?v=1639096515,3,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7a940d18-8559-49ef-b5db-163facb708c8.jpg?v=1639096516,4,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_52526fb2-3fd2-4a5d-a52a-9fceb6a15860.jpg?v=1639096519,5,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1ac4d239-bc42-43fb-8517-7d3aa1837bdf.jpg?v=1639096522,6,,,,,,,,,,,,,,,,,,,,,,
jadeite-raspberry-jade-statement-ring-925-solid-sterling-silver-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a451f7d0-40b4-4e3c-a3ce-553cd8146785.jpg?v=1639096526,7,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-bangle-from-burma,VINTAGE Jadeite Green Jade Bangle from Burma,"<p>Bring blessings of good luck &amp; prosperity w/ jade bangles. These vintage pieces came from the Middle East, originated from Burma, Indonesia &amp; Thailand. They come in varying sizes &amp; colors. Collection of fine, high quality vintage jadeite, mined and carved prior to the year 2000. Sometimes referred to as “lao pit”, which means “old mine”, this is fine grained jadeite stone and has a high “chime” when tapped with a crystal rod. This kind of jadeite is the kind of jade that looks more pretty as you wear it and your body qi energy mixes with the jade qi energy. Genuine, natural, A grade. We also have some in lavender and red.</p>",JazzyJewelbyAmina,,,"",true,Size,XS 54mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_21771828-22eb-433a-b666-b6e67a38ec32.jpg?v=1639160257,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_21771828-22eb-433a-b666-b6e67a38ec32.jpg?v=1639160257,lb,,25.00,active
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Small 55mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_bd22d4d8-7c39-4b56-9797-6900163b6af7.jpg?v=1639160259,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_0d6d9860-7825-495e-aee7-29a7bdb19b95.jpg?v=1639160264,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Small 56mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_67a86a56-6c51-4776-aacd-958902da1487.jpg?v=1639160260,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_cbf3a44c-aa64-423b-99bf-642c4f589f09.jpg?v=1639160262,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Medium 57mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_cbf3a44c-aa64-423b-99bf-642c4f589f09.jpg?v=1639160262,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f75c26a0-fb48-4635-8843-4291a7299c19.jpg?v=1639160265,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Medium 58 mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d7e30ba6-3608-4f8b-ab7b-19d47170484e.jpg?v=1639160263,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_0d6d9860-7825-495e-aee7-29a7bdb19b95.jpg?v=1639160264,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Medium 59mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_0d6d9860-7825-495e-aee7-29a7bdb19b95.jpg?v=1639160264,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_cbf3a44c-aa64-423b-99bf-642c4f589f09.jpg?v=1639160262,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,Large 60mm,,,,,,0.0,shopify,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_6ac7ff52-cad5-428d-bf6b-4079fd466d8b.jpg?v=1639160264,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f75c26a0-fb48-4635-8843-4291a7299c19.jpg?v=1639160265,lb,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f75c26a0-fb48-4635-8843-4291a7299c19.jpg?v=1639160265,8,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a4d47da0-b802-449f-bbec-74f49fc3c842.jpg?v=1639160279,9,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-bangle-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d1daa327-2f7d-4701-b538-1053f75b9908.jpg?v=1639162290,10,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-ring-stackable-band,VINTAGE Jadeite Green Jade Ring/Stackable Band,"<p>Beautiful hand carved  jade  rings or can be worn as stackable bands, for a green jade band ring that looks kind of flat on the center of the band</p>
<p>For both men and women<br>Band measuring 5-6mm wide</p>
<p>Due to the nature of the stone, the color and the pattern of each ring received might be slightly different from that is posted.</p>
<p><br>undyed, 100% Natural A Jade jadeite Green color * see picture*<br>Free of enhancements and polymer impregnation!</p>",JazzyJewelbyAmina,,,"Asian jade, Asian jewelry, Burma jade, jade ring, jadeite, jadeite green jade, jadeite jade, vintage Asian, vintage Asian jade, vintage Asian jewelry, vintage jade, vintage jadeite",true,Size,6,,,,,"",0.0,shopify,deny,manual,19.00,39.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dd10acd-85b0-4211-a404-372e4e547baa.jpg?v=1639492138,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dd10acd-85b0-4211-a404-372e4e547baa.jpg?v=1639492138,lb,,9.00,active
vintage-jadeite-green-jade-ring-stackable-band,,,,,,,,,7,,,,,"",0.0,shopify,deny,manual,19.00,39.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dd10acd-85b0-4211-a404-372e4e547baa.jpg?v=1639492138,lb,,,
vintage-jadeite-green-jade-ring-stackable-band,,,,,,,,,8,,,,,"",0.0,shopify,deny,manual,19.00,39.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dd10acd-85b0-4211-a404-372e4e547baa.jpg?v=1639492138,lb,,,
vintage-jadeite-green-jade-ring-stackable-band,,,,,,,,,9,,,,,,0.0,shopify,deny,manual,19.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dd10acd-85b0-4211-a404-372e4e547baa.jpg?v=1639492138,lb,,,
sterling-silver-925-jadeite-green-jade-ring-size-7-10-7-grams-jade,Sterling Silver 925 Jadeite Green Jade RING Size 7,"<p>Gorgeous Vintage owned Jade ring in Sterling silver, jade stone setting.</p>
<p>Size-7</p>
<p>Beautiful Burmese Green Jade Sterling Silver Ring TGW 11.00 cts.<br>The Green Jade is a 14 mm round 11.00 cts, 10.7 grams </p>
<p>Beautiful condition, never been worn. All of our pieces were purchased brand new in the U.A.E. <br>All stones are in excellent condition. A wonderful statement Ring.</p>
<p> </p>
<p> </p>
<p>Note:<br>Please note that due to difference in monitor lighting, the actual color maybe marginally different from photos. Some stones may come with natural internal cracks.</p>
<p> </p>",JazzyJewelbyAmina,,,"",false,Title,Default Title,,,,,"",0.0,shopify,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_b6bdaccb-6583-449b-a7b8-d3b52f31880d.jpg?v=1639575124,1,,false,,,,,,,,,,,,,,,,,lb,,29.99,archived
sterling-silver-925-jadeite-green-jade-ring-size-7-10-7-grams-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_ea2d14e9-af01-4d90-a9f5-c091e58b48eb.jpg?v=1639575124,2,,,,,,,,,,,,,,,,,,,,,,
sterling-silver-925-jadeite-green-jade-ring-size-7-10-7-grams-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f50d3f4f-9375-414d-bb0c-1ee15672c529.jpg?v=1639575126,3,,,,,,,,,,,,,,,,,,,,,,
sterling-silver-925-jadeite-green-jade-ring-size-7-10-7-grams-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1d771db7-5179-4855-9c42-f5bdb9d04a48.jpg?v=1639575127,4,,,,,,,,,,,,,,,,,,,,,,
sterling-silver-925-jadeite-green-jade-ring-size-7-10-7-grams-jade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_207b7f01-9530-461c-b2a9-1d6f5216381f.jpg?v=1639575128,5,,,,,,,,,,,,,,,,,,,,,,
handcarved-lavender-jade-elephant-w-ruby-eye-pendant-14k-gold-bale,HandCarved Lavender Jade Elephant w/ Ruby Eye Pendant - 14K Gold Bale,"<p>Jade has been a symbol of love and virtue for thousands of years.</p>
<p>VINTAGE hand carved lavender jade hand carved elephant, originated from Burma. We have a huge collection of jade elephants, this one comes in 14k solid gold. We purchased from the gold souk market in the Middle East.</p>
<p>HandCarved with 100% natural lavender jade and Ruby stone. <br>Beautiful Hand Carved Elephant Lavender Jade 14k solid gold Pendant Necklace</p>
<table width=""451"">
<tbody>
<tr>
<td width=""293"">24mm X 23mm</td>
</tr>
</tbody>
</table>",JazzyJewelbyAmina,,,"jade elephant, lavender jade elephant, lavender jade pendant",true,Title,Default Title,,,,,,0.0,shopify,deny,manual,95.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_86285477-cbde-4678-b5f6-363c3794dc99.jpg?v=1639579102,1,,false,,,,,,,,,,,,,,,,,lb,,,active
handcarved-lavender-jade-elephant-w-ruby-eye-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e270b1c6-2e2e-4ac0-9ca9-76ce423b6a57.jpg?v=1639579104,2,,,,,,,,,,,,,,,,,,,,,,
handcarved-lavender-jade-elephant-w-ruby-eye-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_9a259756-81ae-4aa9-b749-7520f5c960e4.jpg?v=1639579107,3,,,,,,,,,,,,,,,,,,,,,,
handcarved-lavender-jade-elephant-w-ruby-eye-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1464282f-d087-4488-8384-36b30f3d25c0.jpg?v=1639579107,4,,,,,,,,,,,,,,,,,,,,,,
handcarved-lavender-jade-elephant-w-ruby-eye-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_15acfa4d-8ca8-44c3-a031-08d42bce7e11.jpg?v=1639579110,5,,,,,,,,,,,,,,,,,,,,,,
vintage-14k-solid-gold-bail-jadeite-jade-pi-disc-pendant,VINTAGE 14k Solid Gold Bail Jadeite Jade Pi Disc Pendant,"<meta charset=""utf-8""><span data-mce-fragment=""1"">Very nice vintage jade pendant with 14K solid gold art work and loop</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Small semi-translucent white Jade Pi with 14kt yellow gold (stamped 585 14kt on the top of bail)</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">13mm to 13.5mm diameter, 2mm thick. Sizes and the color of stones may vary.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">White/Yellow jade “blessing” Chinese Fu symbol circle pendant in 14kt yellow gold.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">This beautiful pendant originated from Burma. We have a huge collection of jade pieces from before 2000. This pendant disc was made in the 1990’s.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">We carry grade A jade. All of our pieces are well made. Guaranteed no enhancements! Not chemical-treated. Undyed. No polymer impregnation!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Improves and enhance Clarity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Instills feelings of harmony, benevolence and generosity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Helps wearer increases wisdom and intuition</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Green jade “blessing” Chinese Fu symbol circle pendant in 14kt yellow gold.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">This beautiful pendant originated from Burma. We have a huge collection of jade pieces from before 2000. This pendant disc was made in the 1990’s.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">We carry grade A jade. All of our pieces are well made. Guaranteed no enhancements! Not chemical-treated. Undyed. No polymer impregnation!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Improves and enhance Clarity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Instills feelings of harmony, benevolence and generosity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Helps wearer increases wisdom and intuition</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</span>",JazzyJewelbyAmina,,,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,75.00,,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-12-15at2.22.45PM.png?v=1639607169,1,,false,,,,,,,,,,,,,,,,,lb,,,active
vintage-14k-solid-gold-bail-jadeite-jade-pi-disc-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-12-15at2.21.39PM.png?v=1639607170,2,,,,,,,,,,,,,,,,,,,,,,
